Security Code,Type,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name
531585,BSE,Devine Impex Limited,DEVINE,DEVINE IMPEX LTD.,Active,XT,10,INE455C01014,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
531591,BSE,Bampsl Securities Ltd.,BAMPSL,BAMPSL SECURITIES LTD.,Active,X ,10,INE802A01037,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
531592,BSE,GENPHARMASEC LIMITED,GENPHARMA,Genpharmasec Ltd,Active,X ,1,INE861N01036,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
531594,BSE,Incon Engineers Ltd.,INCON,INCON ENGINEERS LTD.,Active,XT,10,INE507D01010,Industrial Machinery,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Machinery
531595,BSE,Capri Global Capital Limited,CGCL,Capri Global Capital Limited,Active,A ,2,INE180C01026,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
531599,BSE,FDC Ltd.,FDC,FDC LTD.,Active,A ,1,INE258B01022,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
531600,BSE,Gogia Capital Services Limited,GOGIACAP,Gogia Capital Services Limited,Active,XT,10,INE832C01014,Stockbroking & Allied,Equity,Financial Services,Financial Services,Capital Markets,Stockbroking & Allied
531608,BSE,Gorani Industries Ltd.,GORANIN,GORANI INDUSTRIES LTD.,Active,XT,10,INE792J01015,Houseware,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Houseware
531609,BSE,KG Petrochem Ltd.,KGPETRO,KG PETROCHEM LTD.,Active,X ,10,INE902G01016,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
531616,BSE,Starcom Information Technology Ltd,STARCOM,Starcom Information Technology Ltd,Active,XT,10,INE347I01010,Computers - Software & Consulting,Equity,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting
531624,BSE,Country Condo's Ltd,COUNCODOS,COUNTRY CONDO'S LTD.,Active,B ,1,INE695B01025,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects"
531626,BSE,Orosil Smiths India Limited,OROSMITHS,OROSIL SMITHS INDIA LTD.-$,Active,X ,1,INE628B01034,Gems- Jewellery And Watches,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Gems, Jewellery And Watches"
531628,BSE,TEJASSVI AAHARAM LIMITED,TEJASSVI,Tejassvi Aaharam Ltd,Active,P ,10,INE173E01019,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
531633,BSE,Lincoln Pharmaceuticals ltd.,LINCOPH,LINCOLN PHARMACEUTICALS LTD.,Active,B ,10,INE405C01035,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
531635,BSE,Silver Oak (India) Ltd.,SILVOAK,SILVER OAK (INDIA) LTD.,Active,X ,10,INE870J01019,Breweries & Distilleries,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Beverages,Breweries & Distilleries
531637,BSE,PRAVEG COMMUNICATIONS (INDIA) LIMITED,PRAVEG,Praveg Communications (India) Ltd,Active,X ,10,INE722B01019,Advertising & Media Agencies,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Media,Advertising & Media Agencies
531638,BSE,Suraj Ltd.,SURAJLTD,SURAJ LTD.-$,Active,X ,10,INE713C01016,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
531640,BSE,Suvidha Infraestate Corporation Limited,SICL,Suvidha Infraestate Corporation Limited,Active,P ,10,INE936N01010,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects"
531642,BSE,Marico Limited,MARICO,MARICO LTD.,Active,A ,1,INE196A01026,Personal Care,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Personal Products,Personal Care
531644,BSE,Tokyo Finance Ltd.,TOKYOFIN,TOKYO FINANCE LTD.,Active,X ,10,INE546D01018,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
531651,BSE,National General Industries Ltd.,NATGENI,NATIONAL GENERAL INDUSTRIES LTD.,Active,XT,10,INE654H01011,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
531652,BSE,Thirdwave Financial Intermediaries,THIRDFIN,THIRDWAVE FINANCIAL INTERMEDIARIES LTD.,Active,X ,10,INE528C01018,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
531661,BSE,Hittco Tools Ltd.,HITTCO,HITTCO TOOLS LTD.,Active,XT,10,INE863C01019,Industrial Machinery,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Machinery
531667,BSE,RR METALMAKERS INDIA LIMITED,RRMETAL,RR MetalMakers India Ltd,Active,XT,10,INE117K01013,Trading - Metals,Equity,Commodities,Metals & Mining,Metals & Minerals Trading,Trading - Metals
531668,BSE,Vision Corporation Ltd.,VISIONCO,VISION CORPORATION LTD.,Active,X ,10,INE661D01015,Film Production- Distribution & Exhibition,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,"Film Production, Distribution & Exhibition"
531672,BSE,Inani Securities Ltd.,INANISEC,INANI SECURITIES LTD.,Active,X ,10,INE224C01014,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services
531673,BSE,Anka India Ltd.,ANKIN,ANKA INDIA LTD.,Active,X ,10,INE067C01025,Leather And Leather Products,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Leather And Leather Products
531676,BSE,Vaghani Techno-Build Limited,VAGHANI,VAGHANI TECHNO-BUILD LTD.,Active,X ,10,INE554H01021,Packaged Foods,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Packaged Foods
531677,BSE,Aris International Limited,ARISINT,ARIS INTERNATIONAL LTD.,Active,XT,10,INE588E01026,Computers - Software & Consulting,Equity,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting
531680,BSE,Mayur Leather Products Ltd.,MAYUR,MAYUR LEATHER PRODUCTS LTD.,Active,XT,10,INE799E01011,Gems- Jewellery And Watches,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Gems, Jewellery And Watches"
531681,BSE,AMERISE BIOSCIENCES LIMITED,AMERISE,Amerise Biosciences Ltd,Active,X ,1,INE673C01020,Plastic Products - Industrial,Equity,Industrials,Capital Goods,Industrial Products,Plastic Products - Industrial
531688,BSE,Prithvi Exchange (India) Limited,PRITHVIEXCH,Prithvi Exchange (India) Ltd,Active,XT,10,INE621B01021,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services
531694,BSE,Rainbow Foundations Ltd,RAINBOWF,RAINBOW FOUNDATIONS LTD.,Active,X ,10,INE230F01014,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects"
531716,BSE,Tricom Fruit Products Limited,TRICOMFRU,Tricom Fruit Products Limited,Active,XT,10,INE843F01014,Other Food Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Other Food Products
531717,BSE,Vidhi Specialty Food Ingredients Limited,VIDHIING,Vidhi Specialty Food Ingredients Ltd-$,Active,B ,1,INE632C01026,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals
531719,BSE,Bhagiradha Chemicals and Industries,BHAGCHEM,BHAGIRADHA CHEMICALS & INDUSTRIES LTD.,Active,B ,10,INE414D01019,Pesticides & Agrochemicals,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Pesticides & Agrochemicals
531723,BSE,Stampede Capital Limited,STAMPEDE,Stampede Capital Limited,Active,T ,1,INE224E01028,Stockbroking & Allied,Equity,Financial Services,Financial Services,Capital Markets,Stockbroking & Allied
531726,BSE,Panchsheel Organic Ltd.,PANCHSHEEL,PANCHSHEEL ORGANICS LTD.,Active,XT,10,INE316G01019,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
